AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Bootstrap,Processo p/ no,Thread p/ proc.,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
0.0,336,7,265348.0,3164.0,1568.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371356.0,100,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,1622.42,660.57,2282.98,270.4,110.09,380.5,95.12,6.0, sdumont6165,15980.86
0.0,384,8,265348.0,3236.0,1585.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371357.0,100,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,2234.7,933.43,3168.13,319.24,133.35,452.59,113.15,7.0, sdumont6165,25345.04
0.0,288,6,265348.0,3128.0,1559.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371358.0,100,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,1638.04,672.44,2310.48,327.61,134.49,462.1,115.52,5.0, sdumont6165,13862.88
676.0,2976,62,1785222.0,155304.0,148632.0,1788300.0,1525.76,4321.28,1525.76,4331.52,1.0,0,6.0,11.0,1000bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371359.0,1000,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,25157.89,9616.74,34774.64,412.42,157.65,570.08,142.52,61.0, sdumont6165,2156027.68
345.0,1536,32,1785149.0,153132.0,148060.0,1788152.0,1280.0,4321.28,1290.24,4331.52,1.0,0,8.0,11.0,1000bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371360.0,1000,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,12358.35,4985.05,17343.4,398.66,160.81,559.46,139.87,31.0, sdumont6165,554988.8
332.0,2688,56,1785230.0,151100.0,147186.0,1788300.0,1280.0,4280.32,1290.24,4280.32,1.0,0,4.0,5.0,1000bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371361.0,1000,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,22406.26,8674.29,31080.55,407.39,157.71,565.1,141.28,55.0, sdumont6165,1740510.8
336.0,2352,49,1785149.0,152836.0,149579.0,1788152.0,1280.0,4280.32,1290.24,4280.32,1.0,0,7.0,10.0,1000bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371362.0,1000,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,19729.16,7651.04,27380.2,415.52,161.0,576.52,144.13,47.5, sdumont6165,1341629.8
338.0,3360,70,1785186.0,155052.0,149993.0,1788152.0,1280.0,4290.56,1290.24,4290.56,1.0,0,7.0,11.0,1000bs-4n-12th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371363.0,1000,1,12,187026,DENV_1-colombia-BVBRC_genome_sequence,21847.08,8406.98,30254.05,412.21,158.62,570.83,142.71,53.0, sdumont6165,2117783.5
0.0,432,6,265348.0,3112.0,1553.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371364.0,100,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,1797.59,702.83,2500.42,359.52,140.57,500.08,125.02,5.0, sdumont6165,15002.52
0.0,504,7,265348.0,3080.0,1544.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371366.0,100,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,1145.41,632.37,1777.78,190.9,105.4,296.3,74.07,6.0, sdumont6165,12444.46
0.0,1512,21,265348.0,1036.0,1033.0,265348.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,100bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371368.0,100,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,7838.89,2843.85,10682.75,412.57,149.68,562.25,140.56,19.0, sdumont6166,224337.75
0.0,864,12,265348.0,1036.0,1035.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371369.0,100,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,4842.06,1693.48,6535.54,440.19,153.95,594.14,148.54,11.0, sdumont6166,78426.48
0.0,504,7,265348.0,1036.0,1036.0,265348.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,100bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371371.0,100,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,1780.62,682.24,2462.86,296.77,113.71,410.48,102.62,6.0, sdumont6166,17240.02
487.0,3816,53,2190735.0,153620.0,148582.0,2193840.0,1280.0,4270.08,1290.24,4280.32,1.0,0,41.0,126.0,1000bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371372.0,1000,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,22573.68,8336.08,30909.75,434.11,160.31,594.42,148.6,52.0, sdumont6166,1638216.75
516.0,3456,48,2190764.0,151592.0,148165.0,2193840.0,1280.0,4290.56,1290.24,4290.56,1.0,0,11.0,17.0,1000bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371374.0,1000,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,20852.33,7555.76,28408.09,443.67,160.76,604.43,151.11,47.0, sdumont6166,1363588.32
1015.0,5760,80,2190698.0,151496.0,147992.0,2193692.0,1525.76,4300.8,1525.76,4300.8,1.0,0,10.0,17.0,1000bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371375.0,1000,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,34645.03,12160.78,46805.81,455.86,160.01,615.87,153.97,76.0, sdumont6166,3744464.8
517.0,3024,42,2190808.0,149616.0,147561.0,2193840.0,1280.0,4290.56,1290.24,4290.56,1.0,0,14.0,20.0,1000bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371379.0,1000,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,17752.06,6548.56,24300.63,432.98,159.72,592.7,148.17,41.0, sdumont6166,1020626.46
517.0,3384,47,2190734.0,151584.0,148181.0,2193824.0,1280.0,4290.56,1290.24,4300.8,3.0,0,15.0,21.0,1000bs-4n-18th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371381.0,1000,1,18,187026,DENV_1-colombia-BVBRC_genome_sequence,20527.6,7475.8,28003.41,446.25,162.52,608.77,152.19,46.0, sdumont6166,1316160.27
0.0,768,8,265348.0,3200.0,1577.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371382.0,100,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,2207.47,763.32,2970.8,350.73,121.74,472.46,118.12,6.25, sdumont6166,23766.4
0.0,864,9,265348.0,3232.0,1585.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371384.0,100,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,3049.75,1027.81,4077.56,381.22,128.48,509.69,127.42,8.0, sdumont6166,36698.04
0.0,672,7,265348.0,3184.0,1573.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371385.0,100,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,1984.3,706.58,2690.88,330.72,117.76,448.48,112.12,6.0, sdumont6166,18836.16
0.0,960,10,265348.0,3312.0,1604.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371387.0,100,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,2974.65,1030.99,4005.63,384.65,132.83,517.48,129.37,7.75, sdumont6165,40056.3
0.0,672,7,265348.0,1040.0,1036.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371390.0,100,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,1974.82,712.38,2687.2,394.96,142.48,537.44,134.36,5.0, sdumont6166,18810.4
1381.0,7296,76,2596283.0,155372.0,151401.0,2599388.0,1525.76,4300.8,1525.76,4300.8,1.0,0,23.0,28.0,1000bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371392.0,1000,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,37606.87,12153.93,49760.81,503.13,162.6,665.74,166.43,74.75, sdumont6166,3781821.56
2079.0,8832,92,2596238.0,159524.0,152558.0,2599240.0,1761.28,4331.52,1771.52,4331.52,1.0,0,24.0,36.0,1000bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371393.0,1000,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,46158.38,14719.39,60877.77,510.02,162.69,672.71,168.18,90.5, sdumont6166,5600754.84
692.0,4608,48,2596312.0,157276.0,151354.0,2599388.0,1280.0,4290.56,1290.24,4290.56,1.0,0,19.0,28.0,1000bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371395.0,1000,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,22893.19,7710.96,30604.15,487.09,164.06,651.15,162.79,47.0, sdumont6166,1468999.2000000002
477.0,5472,57,2596309.0,153424.0,150150.0,2599360.0,1280.0,4249.6,1290.24,4249.6,1.0,0,58.0,159.0,1000bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371397.0,1000,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,23514.59,8796.71,32311.31,419.9,157.08,576.99,144.25,56.0, sdumont6165,1841744.67
3438.0,15552,162,2596300.0,159800.0,155737.0,2599240.0,2232.32,4321.28,2232.32,4321.28,1.0,0,16.0,18.0,1000bs-4n-24th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371399.0,1000,1,24,187026,DENV_1-colombia-BVBRC_genome_sequence,82837.43,26109.45,108946.88,514.52,162.17,676.69,169.17,161.0, sdumont6165,17649394.560000002
0.0,960,8,265348.0,3152.0,2608.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371401.0,100,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,2559.72,1774.09,4333.82,365.67,253.44,619.12,154.78,7.0, sdumont6165,34670.56
0.0,1440,12,265348.0,3140.0,2567.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371403.0,100,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,4047.23,2696.87,6744.1,367.93,245.17,613.1,153.27,11.0, sdumont6166,80929.20000000001
0.0,1800,15,265348.0,3116.0,2580.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371405.0,100,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,6290.79,4115.71,10406.49,449.34,293.98,743.32,185.83,14.0, sdumont6165,156097.35
0.0,960,8,265348.0,3172.0,3132.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371408.0,100,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,2949.1,2018.72,4967.82,421.3,288.39,709.69,177.42,7.0, sdumont6166,39742.56
0.0,960,8,265348.0,3056.0,1541.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371411.0,100,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,2937.07,2018.52,4955.59,419.58,288.36,707.94,176.99,7.0, sdumont6166,39644.72
1744.0,8880,74,3001873.0,159096.0,153118.0,3004944.0,1495.04,4311.04,1515.52,4321.28,1.0,0,15.0,20.0,1000bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371412.0,1000,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,34767.04,23093.12,57860.16,479.57,318.51,798.08,199.52,72.5, sdumont6166,4281651.84
1743.0,8640,72,3001872.0,155408.0,151202.0,3004940.0,1505.28,4321.28,1505.28,4331.52,1.0,0,19.0,27.0,1000bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371414.0,1000,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,34308.01,22808.25,57116.26,483.21,321.24,804.45,201.11,71.0, sdumont6166,4112370.72
861.0,6600,55,3001901.0,153192.0,150556.0,3004940.0,1269.76,4270.08,1269.76,4270.08,1.0,0,20.0,34.0,1000bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371415.0,1000,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,25137.02,17142.7,42279.72,465.5,317.46,782.96,195.74,54.0, sdumont6166,2325384.6
867.0,7560,63,3003299.0,154084.0,150845.0,3010484.0,1269.76,4270.08,1280.0,4270.08,1.0,0,22.0,38.0,1000bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371417.0,1000,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,25784.4,17596.0,43380.4,468.81,319.93,788.73,197.18,55.0, sdumont6166,2732965.2
1754.0,7800,65,3001873.0,161220.0,154782.0,3004940.0,1515.52,4341.76,1566.72,4403.2,1.0,0,23.0,34.0,1000bs-4n-30th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371419.0,1000,1,30,187026,DENV_1-colombia-BVBRC_genome_sequence,30112.77,20209.22,50321.99,477.98,320.78,798.76,199.69,63.0, sdumont6166,3270929.35
0.0,1440,10,265348.0,3184.0,2628.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371420.0,100,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,2941.96,2558.22,5500.18,367.74,319.78,687.52,171.88,8.0, sdumont6166,55001.8
0.0,1296,9,265348.0,3168.0,2095.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371422.0,100,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,2968.27,2598.87,5567.14,371.03,324.86,695.89,173.97,8.0, sdumont6166,50104.26
0.0,2448,17,265348.0,3124.0,2571.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371423.0,100,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,7243.0,6365.89,13608.89,467.14,411.19,878.34,219.58,15.5, sdumont6166,231351.13
0.0,3024,21,265348.0,3152.0,3093.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371426.0,100,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,7108.82,6204.52,13313.34,444.3,387.78,832.08,208.02,16.0, sdumont6165,279580.14
0.0,2160,15,265348.0,3184.0,3130.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371429.0,100,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,4031.37,3519.36,7550.73,366.49,319.94,686.43,171.61,11.0, sdumont6166,113260.95
2098.0,10224,71,3407411.0,164316.0,154728.0,3410468.0,1495.04,4321.28,1495.04,4331.52,1.0,0,26.0,41.0,1000bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371431.0,1000,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,33162.22,28720.21,61882.43,473.75,410.29,884.03,221.01,70.0, sdumont6166,4393652.53
2092.0,12960,90,3407439.0,156060.0,152738.0,3410488.0,1505.28,4311.04,1515.52,4311.04,1.0,0,26.0,34.0,1000bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371432.0,1000,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,43212.18,37663.47,80875.66,485.53,423.19,908.72,227.18,89.0, sdumont6166,7278809.4
2098.0,9936,69,3407403.0,155148.0,151530.0,3410484.0,1505.28,4321.28,1515.52,4321.28,1.0,0,32.0,41.0,1000bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371435.0,1000,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,32107.65,27819.47,59927.12,473.88,410.7,884.58,221.14,67.75, sdumont6166,4134971.28
1040.0,9360,65,3407411.0,153668.0,151318.0,3410484.0,1269.76,4270.08,1269.76,4270.08,1.0,0,32.0,51.0,1000bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371436.0,1000,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,26471.43,22981.17,49452.59,456.4,396.23,852.63,213.16,58.0, sdumont6165,3214418.35
4107.0,18864,131,3466049.0,165236.0,158550.0,3621160.0,1966.08,4321.28,1976.32,4321.28,1.0,0,26.0,41.0,1000bs-4n-36th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371438.0,1000,1,36,187026,DENV_1-colombia-BVBRC_genome_sequence,62639.06,55409.86,118048.92,489.37,432.89,922.26,230.56,128.0, sdumont6165,15464408.52
0.0,1848,11,265348.0,3176.0,3149.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371440.0,100,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,3887.26,3646.06,7533.32,421.69,395.41,817.09,204.27,9.25, sdumont6165,82866.51999999999
0.0,4200,25,265348.0,3188.0,3163.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371443.0,100,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,10715.32,10095.27,20810.59,461.36,434.68,896.04,224.01,23.25, sdumont6166,520264.75
0.0,1848,11,265348.0,3188.0,3171.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371444.0,100,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,4017.03,3695.82,7712.85,449.35,414.47,863.82,215.95,9.0, sdumont6166,84841.35
0.0,1680,10,265348.0,3184.0,2095.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371448.0,100,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,4022.77,3726.5,7749.27,489.48,453.52,943.0,235.75,8.25, sdumont6166,77492.70000000001
0.0,1680,10,265348.0,3180.0,2631.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371451.0,100,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,2910.03,2674.12,5584.15,389.04,357.28,746.33,186.58,7.5, sdumont6166,55841.5
2464.0,10416,62,3870024.0,159136.0,153966.0,4044276.0,1484.8,4331.52,1495.04,4331.52,1.0,0,24.0,27.0,1000bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371454.0,1000,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,28139.35,25841.15,53980.5,468.99,430.69,899.68,224.92,60.0, sdumont6166,3346791.0
2461.0,11256,67,3813000.0,159684.0,153728.0,3816044.0,1495.04,4321.28,1515.52,4321.28,1.0,0,31.0,43.0,1000bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371456.0,1000,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,31285.43,28604.62,59890.05,479.54,438.47,918.0,229.5,65.25, sdumont6166,4012633.35
2406.0,14616,87,3812893.0,163292.0,153921.0,3815896.0,1495.04,4290.56,1515.52,4290.56,1.0,0,28.0,32.0,1000bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371457.0,1000,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,41105.86,38052.58,79158.44,477.98,442.47,920.45,230.11,86.0, sdumont6166,6886784.28
5522.0,25368,151,3815803.0,159564.0,156003.0,3822008.0,2170.88,4392.96,2519.04,4597.76,1.0,0,25.0,35.0,1000bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371459.0,1000,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,76177.28,71654.75,147832.03,510.44,480.14,990.58,247.65,149.25, sdumont6166,22322636.53
2460.0,10920,65,3812996.0,159232.0,154631.0,3816192.0,1495.04,4321.28,1515.52,4331.52,1.0,0,25.0,27.0,1000bs-4n-42th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371461.0,1000,1,42,187026,DENV_1-colombia-BVBRC_genome_sequence,29661.34,27161.94,56823.28,469.04,429.54,898.58,224.64,63.25, sdumont6166,3693513.2
0.0,2688,14,265348.0,3180.0,3154.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371463.0,100,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,4872.4,4926.07,9798.47,433.6,438.44,872.05,218.01,11.25, sdumont6166,137178.58
0.0,1920,10,265348.0,3236.0,2641.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371464.0,100,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,2896.4,2910.21,5806.61,362.05,363.78,725.83,181.46,8.0, sdumont6166,58066.1
0.0,2304,12,265348.0,3172.0,2102.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371466.0,100,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,4587.34,4582.13,9169.47,448.45,447.99,896.44,224.11,10.25, sdumont6166,110033.63999999998
0.0,2880,15,265348.0,3128.0,2083.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371468.0,100,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,5294.46,5388.66,10683.12,407.27,414.51,821.78,205.44,13.0, sdumont6165,160246.80000000002
0.0,2304,12,265348.0,3240.0,3161.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371469.0,100,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,4656.64,4762.08,9418.72,465.66,476.21,941.87,235.47,10.0, sdumont6165,113024.63999999998
4214.0,19392,101,4218539.0,161808.0,156403.0,4221584.0,1751.04,4321.28,1751.04,4331.52,1.0,0,41.0,47.0,1000bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371470.0,1000,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,48973.37,49554.24,98527.6,494.68,500.55,995.23,248.81,99.0, sdumont6165,9951287.6
5624.0,25920,135,4218420.0,159816.0,154199.0,4221416.0,1986.56,4331.52,1996.8,4331.52,1.0,0,48.0,59.0,1000bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371472.0,1000,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,66939.89,68747.79,135687.69,499.55,513.04,1012.59,253.15,134.0, sdumont6165,18317838.15
4219.0,18048,94,4219818.0,164100.0,158268.0,4221436.0,1740.8,4331.52,1751.04,4331.52,1.0,0,38.0,46.0,1000bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371473.0,1000,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,44380.21,45907.51,90287.71,486.43,503.08,989.51,247.38,91.25, sdumont6165,8487044.74
2805.0,16128,84,4218503.0,155460.0,152270.0,4221568.0,1505.28,4300.8,1515.52,4300.8,1.0,0,29.0,35.0,1000bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371474.0,1000,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,39161.59,39839.77,79001.36,483.48,491.85,975.33,243.83,81.0, sdumont6165,6636114.24
4215.0,18432,96,4218451.0,156084.0,154442.0,4221556.0,1751.04,4331.52,1751.04,4331.52,1.0,0,36.0,41.0,1000bs-4n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,4,11371475.0,1000,1,48,187026,DENV_1-colombia-BVBRC_genome_sequence,45714.43,46785.72,92500.15,486.32,497.72,984.04,246.01,94.0, sdumont6165,8880014.399999999
169.0,224,112,1102368.0,147800.0,147800.0,1102368.0,2068.48,4270.08,2068.48,4270.08,1.0,0,236.0,236.0,100bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11371476.0,100,1,2,377019,DENV_1-usa-BVBRC_genome_sequence,6512.77,4019.95,10532.72,58.67,36.22,94.89,94.89,111.0, sdumont6071,1179664.64
